gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,celltype
cela1.6,40.53002005139155,-0.8010947149420743,0.5983481229163053,22.225419066208374,4.743719891214686e-4,0.04835080422452895,OralPharEp-35
chst11,11.576083242578159,0.9125195379650031,0.7344107238809732,22.35360434600814,4.484465213294962e-4,0.009122564882971324,OralPharEp-36
hsp90b1,13.861579010403336,1.0376396765167735,0.7432760123800749,39.41338055693167,1.9606360944101523e-7,1.7947989580912937e-5,OralPharEp-36
snd1,49.47329569903452,0.43537687082033255,0.5200261136593831,21.055991269638085,7.90563644010059e-4,0.014120880698293495,OralPharEp-36
si:dkeyp-4c4.1,16.425073368726384,-0.9691409617488334,0.6128622767614514,22.569291591132497,4.079438263055084e-4,0.00845521307918115,OralPharEp-36
CR926130.2,54.13344872353313,0.1363339435421803,0.5015987015527248,19.803822876730194,0.0013602038114990975,0.020897676740304315,OralPharEp-36
CR926130.1,91.13605242939893,-0.20722332144926517,0.4967930424823473,24.191248960401225,1.994882362779638e-4,0.0052804295795504394,OralPharEp-36
dusp19b,15.814906291053063,-0.6257971466311804,0.7564711443266727,25.040306875210575,1.3685892780191297e-4,0.0038060641060861113,OralPharEp-36
pnp5a,16.359251421754582,-1.0017757213410698,0.7545313785757909,29.31478377227249,2.011266100435744e-5,8.034093859376963e-4,OralPharEp-36
furina,66.28470397156798,0.6037196672850423,0.3643039007906838,20.820256879115377,8.759018670916324e-4,0.015138280745448538,OralPharEp-36
zdhhc13,13.103498003638116,-0.30122683567517955,0.6665899613342808,17.660194040655057,0.003403856484491944,0.03929312917557995,OralPharEp-36
kdm6ba,26.48138229270429,-0.07018169322067905,0.585567641059095,17.74064832489958,0.003289638261081186,0.0388194268184352,OralPharEp-36
tnfsf10l,11.523931791782717,1.8941267464839502,0.7492987675449075,19.11138969207282,0.0018324314681245034,0.025161574596684586,OralPharEp-36
eif4a1a,8.192233568508565,-1.2548908961903833,1.2747152094671717,28.83058775054957,2.5031123857439893e-5,9.481617088757836e-4,OralPharEp-36
tpma,32.2340308082713,0.32974016817829827,0.46259555683328935,23.72075258298662,2.456457776667025e-4,0.0062753927155086665,OralPharEp-36
zgc:136461,11.173642428993837,-0.7937910118115313,0.6579583752284721,18.034185339980112,0.0029038645967721837,0.03542207030036194,OralPharEp-36
ctrb1,25.319052894995135,-1.1246927084814686,0.5901310137217847,30.669892005706473,1.0883198157002807e-5,5.125497322225314e-4,OralPharEp-36
creb3l1,16.19769444651112,-1.048604737019383,0.7074651556257636,21.036579166032368,7.97269945164727e-4,0.01412582314134601,OralPharEp-36
tnnt3b,37.517993670524596,0.7825824360131988,0.44691426577605653,22.793293197239223,3.697027743697759e-4,0.007963107796964682,OralPharEp-36
ccnd1,10.221635351481133,-0.274610714241902,0.7556381569391134,19.63468970578832,0.001463114937767345,0.0215735806595628,OralPharEp-36
nqo1,8.678963246387957,-0.0025747564310290767,0.7079513787302786,19.867712081671144,0.0013232107181427445,0.020472492589856405,OralPharEp-36
camk2d1,24.997621580926246,1.1373184496384936,0.41205120652836985,34.879386258297885,1.5903862123824413e-6,1.1646928362014079e-4,OralPharEp-36
hspa5,21.09252000653906,0.05983008637214612,0.8420574946676984,33.64534664741943,2.8011250989516736e-6,1.7930211261811627e-4,OralPharEp-36
zgc:158343,7.551289426666598,-2.2142681833431004,1.3076182161857284,17.262679719474534,0.004027641363027266,0.04446597022397438,OralPharEp-36
hk2,45.911148604548124,-1.0585357667903206,0.5037003820771884,30.09119485284019,1.4151350434235265e-5,6.345003449798955e-4,OralPharEp-36
coro1ca,41.026669447934495,-0.28464790167983933,0.46077434184720467,19.755913909979867,0.0013886094252629907,0.021039826946915797,OralPharEp-36
acsl4b,31.314705170853635,-0.8996100695872545,0.6515931548893954,25.00506033375754,1.3902066920239338e-4,0.003817855127970728,OralPharEp-36
ela3l,10.142384145425227,-0.7697444031265438,0.7189352783520432,20.429246205763675,0.0010378768011795822,0.017144476181891292,OralPharEp-36
noxa1,5.978398569580633,1.5310153902816506,1.018909542017143,26.60800426541887,6.799454165755012e-5,0.002270461158405414,OralPharEp-36
myhz1.2,72.05286597794831,2.29276633091457,0.822192935333448,17.413753813167915,0.0037784069168122197,0.04257005126275101,OralPharEp-36
ckma,33.96460654831075,0.17323733976816053,0.451594574327518,37.02671117304544,5.916084001856737e-7,4.999090981568943e-5,OralPharEp-36
anxa1c,34.21883483933622,-0.1109794010602518,0.3946864430364452,22.575141828898325,4.0689710954398107e-4,0.00845521307918115,OralPharEp-36
abca3b,13.71647665257696,0.6131228562903167,0.5682819305901636,19.56408515011718,0.001508305547562863,0.021945346278116624,OralPharEp-36
eps8l1a,16.416661910308132,-0.6779448556867577,0.5328919139795787,22.99654107904223,3.380804105964099e-4,0.007529411587035375,OralPharEp-36
crhr1,10.923429854405573,0.9369922347005734,0.6804288200364019,25.146524998613486,1.3054353809387165e-4,0.003676976322977385,OralPharEp-36
atp2a1,59.25985494097536,0.34986686137304684,0.4386651004346696,32.172791011498646,5.491035422843264e-6,0.00030159512059966625,OralPharEp-36
zgc:100868,237.63808317209075,-0.6105032288455203,0.42068563006005333,21.523705689027423,6.447783958654581e-4,0.01202366133230091,OralPharEp-36
pvalb1,156.5062293430228,0.6441611827545562,0.3925397049075635,25.848822215345763,9.546623678924602e-5,0.0028731414003558015,OralPharEp-36
noxo1a,31.667099326702402,1.6619143366160036,0.8210547869389087,65.96245748215483,7.076140806682525e-13,2.591046892046918e-10,OralPharEp-36
pde6ha,52.778054122412286,-3.475928075601437,1.0005848480148856,18.653494702505185,0.002229647335631937,0.02933254608612794,OralPharEp-36
sec23b,23.654484782768296,0.435042162702513,0.5794971365884539,49.18506905110304,2.0341231590626224e-9,2.979312386973721e-7,OralPharEp-36
agap1,42.465267007872995,0.4497759160241209,0.5112919220471118,17.595666146253947,0.0034982613783003476,0.04002958462565554,OralPharEp-36
slco2a1,7.875026806773187,-1.9521730419419305,1.068025240731126,18.22953183550149,0.0026720760728697695,0.03354600646911362,OralPharEp-36
evi5b,15.78192047340088,-1.3140723152097975,0.6763465711155491,16.855753819866692,0.0047816462083111015,0.04978804132540043,OralPharEp-36
rhcgl1,16.392897797648388,-2.5785853492490607,0.8138770937498612,22.829132956076066,3.6392196304262575e-4,0.007916203493115335,OralPharEp-36
vdrb,65.4319329123363,-1.3817296631440648,0.8084149841517215,23.078471217293696,3.2610260042622506e-4,0.007462993886837672,OralPharEp-36
prss60.2,15.826809017960963,1.7544953575816267,0.7518209921655729,21.496275627470226,6.525434283708992e-4,0.01202366133230091,OralPharEp-36
krt4,133.9486103017362,-0.25364253264924064,0.5160419362475165,17.581505638859227,0.0035193186315271856,0.0400618810024105,OralPharEp-36
pdzrn3b,18.942102819467294,0.5084136667658633,0.6036523016049289,20.73973388050726,9.070820977398578e-4,0.015448522238251687,OralPharEp-36
ENSDARG00000091625,7.872702195731653,0.19818196793707293,0.7141940166681628,20.804352911826882,8.819753916328688e-4,0.015138280745448538,OralPharEp-36
rplp2,27.08747174663409,-0.5948936932446438,0.48846283764020293,18.370308254473855,0.00251638044175391,0.03214237110775198,OralPharEp-36
sdc4,16.188071169689206,-0.48374199940608076,0.6825967076591458,35.869341349285634,1.0087152548985995e-6,8.207953388934159e-5,OralPharEp-36
ddit3,7.4256918168115,-2.0568116487339863,1.2262368963998818,34.91969564428834,1.5612057853813892e-6,1.1646928362014079e-4,OralPharEp-36
prelid3b,13.766923977507593,-0.6746512006259001,0.8011171122792462,26.53434770569548,7.027371814818759e-5,0.002270461158405414,OralPharEp-36
wnt9a,13.030704326328685,-1.0273479243475077,0.8369126193135266,29.459810772331366,1.8835685185411923e-5,7.807924594783017e-4,OralPharEp-36
egfra,62.83268410576082,-0.4488657388240104,0.37036512143308914,32.05052261271419,5.8059513429736126e-6,3.1111402684178116e-4,OralPharEp-36
prkag2b,9.354633396493847,0.44861422829522807,0.6411813236265584,23.163489650323186,3.141164820022751e-4,0.0072643569574631405,OralPharEp-36
eif4g1a,13.077639549701281,-0.5166078170263148,0.72125417118057,16.95783129584754,0.004580469306125359,0.0483812070459491,OralPharEp-36
artnb,5.990773199116572,0.3570239818712764,0.9629376261426382,20.34788583265741,0.0010751144504025302,0.017627063041301187,OralPharEp-36
elovl1a,23.79682179580707,-1.3638685997930342,0.6788900642943623,29.250697135110315,2.0703980792439796e-5,8.122615321605398e-4,OralPharEp-36
ptgs2a,9.853712227790844,-3.2634020718361723,1.7161337272712134,31.157377977252267,8.72030573369274e-6,4.4554678364937093e-4,OralPharEp-36
rreb1b,12.743499659348421,-0.9028791909657671,0.715885933925279,17.2762938697268,0.0040045378701388055,0.04443419040755028,OralPharEp-36
csrnp1a,9.971877791828316,-0.6175776622377132,0.7074614391471815,39.893192246466285,1.5692889278857764e-7,1.499012075897848e-5,OralPharEp-36
si:ch211-207d6.2,22.089013733794985,0.6162604815741602,0.5862899030543854,17.95000332716218,0.003009721386054491,0.03613310319760501,OralPharEp-36
plk3,9.33245884208497,-0.2020764033078672,0.9184762951350159,22.398473595693446,4.397062678674931e-4,0.009028361406587686,OralPharEp-36
crema,13.910825606156564,-0.4706741379032979,0.7189568172673619,22.20012039234723,4.7966071563224354e-4,0.009493825155351703,OralPharEp-36
rpl24,24.443269283327666,-0.7792570127106697,0.519991295141294,16.987615104574488,0.004523345260157489,0.048008645104183595,OralPharEp-36
mylz3,44.639346547484,0.2994637042361764,0.4432877981783663,23.0080621389765,3.363701893209797e-4,0.007529411587035375,OralPharEp-36
klf3,40.6451102479699,-0.6535241891634272,0.5174553980894872,45.40461235774583,1.2004646887702614e-8,1.6357892200586421e-6,OralPharEp-36
sugt1,10.706311063557086,-1.9651869036655674,0.7801077416252458,18.142826409327995,0.0027726283157886973,0.034221710167347014,OralPharEp-36
pibf1,14.389242191871393,-0.37647715044220603,0.57433249647953,19.56639479480664,0.001506805780222083,0.021945346278116624,OralPharEp-36
bcl9,13.40355157381753,-1.54437451546807,0.6787732941959794,22.754939490648567,3.759895341460538e-4,0.008019893267173594,OralPharEp-36
ucp1,8.453654406860744,-0.46799757013953924,0.6935891601626429,23.1662497065564,3.137347452085062e-4,0.0072643569574631405,OralPharEp-36
neb,18.679169912842703,0.7805273485794222,0.5026236662646606,26.31695137040012,7.745147617714951e-5,0.002430869902302821,OralPharEp-36
esyt3,17.297671078066095,0.15288932760027488,0.5114343469440151,22.028125096888942,5.171914918191713e-4,0.010055484137404596,OralPharEp-36
dop1b,8.2861159037157,-0.10103253589228095,0.6586303005918387,17.730271113222017,0.0033041569481326275,0.0388194268184352,OralPharEp-36
myl1,9.477575295653192,0.5756459040276839,0.6181793478987787,22.257277718794455,4.6779368682507927e-4,0.009343115726860902,OralPharEp-36
glsb,15.522877386572596,-0.9745978257129861,0.6692814574745346,23.17134764920398,3.1303086555939575e-4,0.0072643569574631405,OralPharEp-36
nab1b,8.32836620535162,-0.8463141342016596,1.1649208425259054,29.658820059312873,1.7213414462708602e-5,7.415268936190353e-4,OralPharEp-36
ttn.1,127.25820527099778,1.0276062103446895,0.4360582455502198,40.70575418952765,1.075865692877997e-7,1.1255604415490283e-5,OralPharEp-36
ttn.2,130.3608585450427,0.94351480962818,0.4292027794406999,40.88237794190141,9.910384922659882e-8,1.088655783754188e-5,OralPharEp-36
grb10b,15.166901667130045,-1.8324089506466117,0.7145883472420702,30.43401582088657,1.2113359146353386e-5,5.544385425945498e-4,OralPharEp-36
gapdh,13.991434620388334,-0.5548906088590383,0.5421875821231289,17.320771356190065,0.003929958235769644,0.04405162369380566,OralPharEp-36
tuft1a,14.329851135605086,-0.16806264683594324,0.6957837098664996,29.722643193447112,1.6723124955245873e-5,7.348141105335037e-4,OralPharEp-36
efna1b,15.903847607997662,-0.23850401387771367,0.5941420847553008,21.38555055204415,6.848361681637482e-4,0.012332664438161924,OralPharEp-36
bcam,10.730205888387301,0.8581658269528315,0.9244095896892367,37.6646213585707,4.406183817132934e-7,3.8721543384964226e-5,OralPharEp-36
prss59.1,16.780982667581352,-0.713287534442842,0.6715753842491379,19.42608018123066,0.0016006324071113607,0.022687673538217157,OralPharEp-36
prss59.2,36.41602441919803,-0.4776052786391219,0.5785085568512603,19.5091044057245,0.0015444435929233308,0.022200517870925224,OralPharEp-36
nr4a3,41.17070102920857,-0.90550991024777,0.6281535595861111,67.19222636234024,3.930365993961093e-13,1.7270028177465041e-10,OralPharEp-36
pnrc2,23.75765390422708,-0.03321100293025256,0.5164027804712071,29.563374919496837,1.7973371893793507e-5,7.593749625127757e-4,OralPharEp-36
gapdhs,17.94867280163858,-0.8355576797022515,0.6078038519337606,19.181569824548717,0.001778038015327013,0.02488120713167801,OralPharEp-36
eif3ha,9.677344045830639,-0.39535200477375937,0.8698777421737397,18.15009498953866,0.0027640584783194698,0.034221710167347014,OralPharEp-36
si:dkeyp-97a10.1,63.51973486782362,0.27333418452352254,0.4605856595020109,23.510936394049935,2.694946126527868e-4,0.00680551337928934,OralPharEp-36
sptlc2b,23.77253364765899,-1.1682216369691425,0.6608974304019996,41.240192736207604,8.390724426827411e-8,9.702327139863065e-6,OralPharEp-36
nfkbiaa,20.290279371240118,0.9689074912297526,0.7581891687020947,80.64943535949365,6.137208631423154e-16,4.494482454412223e-13,OralPharEp-36
tdh,13.398185428786256,-1.0409477249706824,0.6600161863130815,27.637778890658737,4.283964219498274e-5,0.0015686448983729512,OralPharEp-36
sox7,9.54582131775396,-0.05647580680763696,0.8571785799378779,26.10552913827857,8.512737277384216e-5,0.002597567194224045,OralPharEp-36
prkchb,18.065158287977038,0.9402960606710055,0.5654134425481251,26.55720457437043,6.95584671422982e-5,0.002270461158405414,OralPharEp-36
gmds,88.64034482452055,-0.03620265172524404,0.4322217993356496,27.481299317637536,4.596042539830347e-5,0.0016553287639356183,OralPharEp-36
apobb.1,23.372916680467014,0.7861442603194422,0.5041976614726541,18.625778894467658,0.002256231879163712,0.02950560380073021,OralPharEp-36
msra,6.460874754534781,-2.497348924274632,1.089158384656915,19.462895059508142,0.0015754733486106481,0.02247607108375061,OralPharEp-36
hsp90aa1.2,38.496304647436745,0.24369782488778316,1.6323333344047597,25.59552408619652,1.0688468766005417e-4,0.0030898112998570923,OralPharEp-36
slc6a8,8.531326261210607,-0.5891672634259655,1.066316240461933,23.31637946785537,2.936468004934401e-4,0.007168244674267643,OralPharEp-36
mknk2b,20.454268354415245,-0.962756029975396,0.6029616425223502,17.23753252866581,0.0040706598259472185,0.044716198188030194,OralPharEp-36
ela2l,21.422831436075548,-0.8489898360658328,0.5892847202474327,18.11971818270517,0.0028000468184310925,0.03436705508431905,OralPharEp-36
slc38a5a,8.809945796143422,-0.11594182396814767,0.9365885287377955,20.53779570320262,9.90165467663072e-4,0.016480254033755828,OralPharEp-36
cebpb,6.458797277497022,-1.1742738791213752,1.1209976980721201,25.690196984854197,1.0246675572913207e-4,0.0030015928311587087,OralPharEp-36
RALGDS,10.947965603212321,-0.06857141143226358,0.9582810096459169,63.20470102561306,2.640355648884498e-12,8.286944800856059e-10,OralPharEp-36
adrb3a,14.626454243819108,1.775592419456508,0.6947232821471802,19.776783856309464,0.001376164477102316,0.020996064973567975,OralPharEp-36
acot7,14.825855193631254,0.18124079348587602,0.7433300061947271,19.921405851470027,0.0012928875342432965,0.020289099376660874,OralPharEp-36
actc1b,203.65287548543375,0.7286500540110903,0.48338934314577814,34.05434984908115,2.3224135755553946e-6,1.5944820704672506e-4,OralPharEp-36
nfkbiab,24.038355091484064,1.2794033562575902,0.5816917562583986,77.99586253971049,2.202595313272682e-15,1.2097754758150206e-12,OralPharEp-36
gnpnat1,8.859921793039499,-1.0251234520198689,0.9627803719125873,17.166628757663503,0.004194385635564416,0.04536524174553678,OralPharEp-36
abch1,7.122296981539059,-1.7776584403470927,0.8676811168676478,29.027452927634585,2.290180384338661e-5,8.827239130512347e-4,OralPharEp-36
gale,6.468090236181296,1.0609318527806286,1.1103894796295117,18.31427729393856,0.0025772540051813672,0.03258902607401323,OralPharEp-36
lpin1,11.739092583466944,-1.1617358222523582,0.7457378642413935,26.538237067365657,7.015149741545503e-5,0.002270461158405414,OralPharEp-36
mboat2a,46.97248951911669,-0.1038977647534437,0.41561647255073525,20.187591599325145,0.0011523671714299161,0.018615813791408278,OralPharEp-36
crim1,74.07400555311072,-0.37999271192620726,0.38428279162629025,20.224938306544175,0.0011338940624970345,0.01845307596522952,OralPharEp-36
fosl2,19.255596547360142,-0.272351923378191,0.6768582115738636,55.95725269047847,8.292953753559234e-11,1.5183016163808032e-8,OralPharEp-36
si:ch211-39i2.2,13.24125836913299,-0.17902464605355134,0.8085376202668851,18.743941123538576,0.002145012649392461,0.028735974342870316,OralPharEp-36
zgc:92242,120.38817554329682,-0.0769188941938749,0.39116215100434726,42.45804867634041,4.757963894572181e-8,5.807359264652824e-6,OralPharEp-36
znf185,32.40547676754872,-0.4991710165649585,0.4442487857379097,17.954853186439507,0.003003521516447299,0.03613310319760501,OralPharEp-36
canx,19.535971812790457,-0.5373255653841521,0.5581056569143593,18.310857939339954,0.0025810152648512983,0.03258902607401323,OralPharEp-36
egr1,6.491839089502227,-0.229864409048647,1.1030101674509252,25.69632720423712,1.0218700395145917e-4,0.0030015928311587087,OralPharEp-36
ppargc1b,10.560711248326111,-2.4200321089706813,0.838840151823181,18.022570769296934,0.0029182497607489807,0.03542207030036194,OralPharEp-36
TSC22D3,6.599162525909377,-0.36648541383013844,0.8321783903196213,21.4840819006925,6.560248191604536e-4,0.01202366133230091,OralPharEp-36
stard14,47.352378194064556,-0.1424973945177746,0.5011702119131223,30.728662382888388,1.0596523835268461e-5,5.125497322225314e-4,OralPharEp-36
ctso,5.958084043643708,-2.5644856283466453,1.0046975659316142,23.389480192731753,2.843310816735427e-4,0.007051697145557237,OralPharEp-36
nox1,55.67459288019904,1.1405432180355641,0.4638811271326075,20.548379818042577,9.85630570206298e-4,0.016480254033755828,OralPharEp-36
nocta,9.167567699421596,-0.04233888830182846,1.2106868603867993,56.32550398359663,6.964150602045096e-11,1.3909308066084615e-8,OralPharEp-36
tnfaip3,18.53015187255754,0.95153387656401,0.6549131914480744,51.05395150854319,8.431393206139044e-10,1.4249054518374984e-7,OralPharEp-36
anxa11a,23.08918238155603,-1.3719403163521422,0.6077600609423889,19.25059846431384,0.001726084993766943,0.02430903032888445,OralPharEp-36
march8,26.899315132183908,0.5757938243225281,0.46890819736836503,18.69072808071492,0.0021944168819288254,0.029042975238539936,OralPharEp-36
usp54a,7.6648599755706375,-2.2011157273199364,1.046762361407379,21.691701787976243,5.99170427954681e-4,0.011446760262751602,OralPharEp-36
rrbp1a,9.591343165454866,-1.8184204101324355,1.1004417579845418,21.573464856282698,6.309241664479286e-4,0.011949486152466373,OralPharEp-36
rsrp1,58.41445562609609,-1.1709241072769194,0.4535290321636761,26.78347811965864,6.285568829573835e-5,0.0021919674156466217,OralPharEp-36
pkma,15.616857283997302,-1.3977355304845542,0.7704931141502402,17.212545372494745,0.00411384932303928,0.04496580578466318,OralPharEp-36
zfpm1,8.0666616127294,0.844724134092781,1.006360606087007,20.696193209262603,9.243946883184267e-4,0.01562227023258141,OralPharEp-36
fosb,13.193645306287118,0.09358880444384338,1.66146517938452,32.181774951248016,5.468577386825464e-6,0.00030159512059966625,OralPharEp-36
zgc:158464,16.649369893753583,-0.019618654882611424,0.6371153029550998,18.59869539162557,0.0022825102141167783,0.02967263278351812,OralPharEp-36
TANC2,7.979473609015796,0.7501743557267389,0.6490968815277381,24.84623630115081,1.4918844958031373e-4,0.004046506465777151,OralPharEp-36
arhgap27,16.6165458158423,0.8851715413675089,0.568955822645499,18.563846115435894,0.0023167655145767243,0.02994078726779449,OralPharEp-36
atp2a1l,17.083912795796312,-0.030091353112879533,0.6193049997700703,17.829266284162856,0.003168170992672986,0.03762417119406784,OralPharEp-36
mylpfb,9.599102622466821,1.7061543161863928,0.7433046655187499,17.19525719911232,0.0041439932292520465,0.045071055072607655,OralPharEp-36
pvalb2,117.81822285037745,0.1524399670567622,0.4963552971592989,19.984787910343698,0.0012579716110041235,0.01988319157824503,OralPharEp-36
slc9a3r1a,19.196621838221862,-1.0777352386283598,0.6290771538627248,24.028305545138778,2.1441049786919444e-4,0.0055418807508072964,OralPharEp-36
bahcc1b,38.25649954682193,-0.017235108430745067,0.5011700159335591,31.66368524046115,6.925378336807041e-6,3.622632429991683e-4,OralPharEp-36
pmp22b,8.178676108807837,0.14735720225572826,0.7732118708575609,18.729684254103546,0.002158140995254257,0.028735974342870316,OralPharEp-36
CU914622.2,5.957643502433248,1.3506051053834216,0.9569497771969409,16.858702190591174,0.004775716277622973,0.04978804132540043,OralPharEp-36
mcl1a,16.78626100392394,-0.3806541692689544,0.6412960231338182,21.002842659845342,8.090584983544626e-4,0.014220012167078034,OralPharEp-36
si:ch211-149a19.3,21.323610806557742,0.37007637366124274,0.5706003392788627,17.278314224894373,0.004001120345885942,0.04443419040755028,OralPharEp-36
pvrl2l,71.77946397644162,0.45764370348176997,0.4029911810270877,26.377620682673935,7.53783097063255e-5,0.0024000890786202477,OralPharEp-36
osbpl3a,24.048120830103453,-1.4867081975316925,0.6856281172467523,22.988452823198045,3.3928618439531277e-4,0.007529411587035375,OralPharEp-36
pard6gb,15.346381890386034,1.1251949319552679,0.5773989116390722,17.07403163223539,0.004361513031441639,0.04674265429305991,OralPharEp-36
si:ch211-152p11.4,24.388447784742887,0.49359593833386334,0.543263957546918,62.44445360621073,3.7941246790627e-12,1.0419614899875942e-9,OralPharEp-36
elmo1,28.871465538982715,1.4391338813132475,0.4600696735453869,32.38678220253688,4.980197270062411e-6,2.879340369033452e-4,OralPharEp-36
ext1b,18.196672614385633,0.5615218843434432,0.5790330056716347,24.068963555103267,2.1058681757134853e-4,0.005507848073860152,OralPharEp-36
nme2b.2,28.778662254384887,0.5659953050111173,0.5044973411051563,34.91621547162403,1.5637039735706913e-6,1.1646928362014079e-4,OralPharEp-36
ftr86,8.623936573248244,-0.10292587004509259,0.8247133552375695,16.884770865959354,0.0047235969951239225,0.04965427080520219,OralPharEp-36
slc1a5,16.266107399639317,-1.1552139167813744,0.656454995827301,26.728049782023675,6.443590706988188e-5,0.002211963872383289,OralPharEp-36
tmprss4a,14.817610411796945,-0.09977336075668168,0.5516188285379432,20.04969482399339,0.0012231770899327355,0.019473333815813187,OralPharEp-36
frya,10.213218553453235,-1.350637992757845,1.2812130064976393,30.799451007088535,1.0261167916696847e-5,5.12358770749613e-4,OralPharEp-36
zgc:85932,32.25015668053209,0.9588827014167652,0.43311538214461026,23.18185631567556,3.115848390281456e-4,0.0072643569574631405,OralPharEp-36
chl1a,15.606709611776603,0.5699864749539117,0.561266118912842,18.15919686548834,0.002753363734676532,0.034221710167347014,OralPharEp-36
zgc:154075,19.50817530147037,-1.2469061794806966,0.6874874080906072,45.29155071808107,1.2657449586252577e-8,1.6357892200586421e-6,OralPharEp-36
plekhn1,11.477454812770482,-0.27828521325627925,0.8333163737424814,33.602654987259584,2.8564287399335773e-6,1.7930211261811627e-4,OralPharEp-36
zgc:158263,24.87629472344603,-0.13095593382276932,0.44969217428629504,30.653428300354364,1.0964878204123338e-5,5.125497322225314e-4,OralPharEp-36
nr4a1,7.823437150288169,-0.5012066189556884,1.3498470360750157,57.556481166826906,3.8829602330220704e-11,8.530863631949489e-9,OralPharEp-36
dgkaa,39.769060313785545,-0.5070711291078666,0.5617006752514333,19.506684801207285,0.0015460533610612468,0.022200517870925224,OralPharEp-36
nfatc2a,11.37276966407983,1.2343736195762227,0.7151125114180145,19.66559681570064,0.0014437540872744576,0.0215735806595628,OralPharEp-36
klf4,21.514917647957567,0.8650552179827463,0.7237471349560749,86.50751151677598,3.6349973894082036e-17,3.9930446322649117e-14,OralPharEp-36
rpl37.1,28.862490778148402,-0.7665838865516627,0.5229270223499529,17.15651029424204,0.004212339242644289,0.04536524174553678,OralPharEp-36
ccng2,9.747667147899374,-0.17894140259287045,0.7302226539403716,20.136025505573514,0.001178361267116278,0.018896786159521627,OralPharEp-36
whrna,7.513014989601615,1.5897824052538783,0.9473380146054742,17.431893140316333,0.003749515374095547,0.0424622952416903,OralPharEp-36
tnfrsfa,28.206299173187038,-1.0778838237080595,0.4983466902882733,23.285364760801926,2.9768974632562913e-4,0.0071870810184330464,OralPharEp-36
atp2a2b,12.519205709431908,-0.6793982453937342,0.7956502129142629,19.08668213721353,0.001851967426020346,0.025271878478054042,OralPharEp-36
cldnb,19.550094138295083,-0.36788163390780715,0.6644684658064978,22.283225969237634,4.6250237830050653e-4,0.009322180964460669,OralPharEp-36
pcxa,7.333920505566914,0.091994198849702,0.7249199157955124,18.436323529054434,0.0024464668590310715,0.03143209175024131,OralPharEp-36
klf5l,19.541111923474805,-0.3846296063045486,0.6151266890347092,21.48161410601739,6.567316157833907e-4,0.01202366133230091,OralPharEp-36
traf4b,26.4856957756003,0.04791688373179852,0.517714293879745,20.86145044100732,8.603614360253414e-4,0.01500169900752123,OralPharEp-36
slco2b1,17.92251214486502,1.5990703743289774,0.5365337088273769,22.129618555756878,4.94708178936278e-4,0.009704230974312522,OralPharEp-36
hspa4a,8.88345332377561,-1.261767136406707,1.1424058602105631,19.66050144722398,0.001446928503852339,0.0215735806595628,OralPharEp-36
rps15,20.583154594414662,-0.7034468445619204,0.5371032574119292,22.65579339507923,3.927344318613031e-4,0.008296514873070029,OralPharEp-36
adgrl2a,9.016231606788605,0.47493110954474943,0.6860924051786196,21.46087862375964,6.627001589688002e-4,0.012032663216978958,OralPharEp-36
rbms1a,25.728958915304066,-1.9490913913545471,0.6931520975775731,33.2963780252328,3.2863283129552905e-6,2.005573139878548e-4,OralPharEp-36
arrdc2,15.407570977193856,0.40377446968251174,0.6062536317893569,23.3788868712156,2.8566274281046614e-4,0.007051697145557237,OralPharEp-36
mapkapk2a,40.4490577343032,-0.5934338711185029,0.4428443615030532,27.90378431258955,3.8009443343358364e-5,0.001415368593650141,OralPharEp-36
foxp4,64.24064584762719,0.28935220540295725,0.3799648070950673,17.858655196070174,0.0031288662466159986,0.0373593431729095,OralPharEp-36
nrg1,126.65448666193228,-1.5661675050369932,0.4719737407553292,22.915695540196566,3.503253546950759e-4,0.007696648042650817,OralPharEp-36
rabgap1,12.00162057890988,-0.023141197213994765,0.610987418554131,19.637521500209715,0.0014613304751994831,0.0215735806595628,OralPharEp-36
rps6kb1a,7.057734330962478,-3.4404772667745585,1.2142014747046666,17.683995366592512,0.003369668215000116,0.03929312917557995,OralPharEp-36
hspa8,36.918737789548224,0.5928649277191,0.440270375224635,19.120540314524035,0.0018252476555565827,0.025161574596684586,OralPharEp-36
foxo1b,21.215160234990595,-2.5536780738752287,0.8711320762982893,33.65668252539946,2.7866201326418124e-6,1.7930211261811627e-4,OralPharEp-36
dhrs13a.2,50.85194652531525,-0.5204665791268475,0.56839842377692,24.50112971124514,1.7388755287234863e-4,0.004658914069031097,OralPharEp-36
klhl24b,11.978873098421323,-0.18589559999703437,0.7171721285265644,17.651784988930515,0.003416016236930255,0.03929312917557995,OralPharEp-36
vav3a,10.869966320805853,1.2469259999761895,0.6592790875311052,25.381677401978095,1.1757007130108427e-4,0.00335456424218808,OralPharEp-36
wu:fj05g07,6.4642128821902105,0.754243266603303,0.9467909911364831,21.730108676031705,5.891990189613533e-4,0.011355002146123625,OralPharEp-36
cnn3a,8.31254203835382,-0.18054281060842536,0.911169255242651,26.1525868110689,8.33562046031329e-5,0.0025793462184941266,OralPharEp-36
btg2,10.754887502747827,-0.11630624887417906,1.0255583027513233,89.61940718096395,8.077371783035893e-18,1.774598580732986e-14,OralPharEp-36
elf3,12.506880797784074,0.6297002705329338,0.9099079209375106,57.64624132105314,3.720936909404401e-11,8.530863631949489e-9,OralPharEp-36
