gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,time,short_cell_type,seurat_clusters,short_cell_type_cluster
zgc:136461,21.122606161138535,-2.884593362862962,0.7983993061486819,14.294668306783734,1.5630697935449287e-4,0.0108935094164163,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
ctrb1,55.43668613070809,-2.5788775875984733,0.6313530384279765,15.357105237572966,8.898565156392855e-5,0.008771442797015814,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
tnnt3b,53.05939363411037,-1.9744409398382277,0.5706085020079446,11.233313785062883,8.03420663904189e-4,0.024638233693061798,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
nhsl2,33.210676629217154,1.5971951524440873,0.5290709470151473,9.278742805496314,0.0023182849002545964,0.045059622004948494,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl13,50.25958284356513,-1.9240447294628915,0.5159462007993476,13.493556887525784,2.3938399965897677e-4,0.011798211411763855,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl36a,46.29502945477209,-2.1868044652291965,0.5984720037648444,12.733707497944238,3.591239230637167e-4,0.013925599899173741,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
ela3l,24.520277340621455,-2.0086857919858088,0.6616250069314136,9.30502344155822,0.0022852638265318634,0.045059622004948494,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
tcnbb,13.617136924689653,-4.925867236210776,1.6179285458642174,14.809541409979229,1.1893223818461964e-4,0.010075595862822997,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
myhz2,77.73360399151284,-1.7628436751580152,0.47969965059574365,12.710226420826878,3.636613940072687e-4,0.013925599899173741,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
atp2a1,66.12092258639062,-1.7421619559699635,0.5473798103595588,9.424851212528829,0.0021406446595017567,0.044758933789582185,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl3,45.077733052282674,-1.66210908214492,0.5223179457827217,9.845136407874001,0.0017028136383229046,0.03916471368142681,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl27,27.0056449855413,-2.030195863192462,0.6356093611725363,10.275138665215678,0.0013483473962938445,0.03510791333746236,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mylpfa,184.01715945393715,-1.6276401193520558,0.4213710950504062,13.662412645838941,2.1879020261471698e-4,0.011673054098353106,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl23,48.77427104307541,-2.0249485410996124,0.5317222587065074,14.09797415007263,1.7353057802888284e-4,0.011144431167372038,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
pvalb1,200.21591248099608,-1.4186330817695854,0.42799928030045564,10.144606772491684,0.0014472403254570162,0.035739827217609405,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl5b,19.085706357621994,-2.2598335637798566,0.7617793378621883,9.070302584069847,0.00259794077201317,0.04911175705997499,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rplp2,29.56130795741305,-2.344346902704726,0.6433355540199279,13.554723450438651,2.3170756967040668e-4,0.011798211411763855,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps28,36.97172654132287,-1.9748361329173065,0.5934567852512895,10.866946482389814,9.789580507467317e-4,0.028743874681499783,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl7,37.16990129936175,-1.9552888442330911,0.5654000817805697,11.850070485703704,5.765916322306505e-4,0.018603134050816948,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
apoda.2,11.565180795926809,-4.708693335780752,1.6495112255940827,12.138680782379875,4.938669860747988e-4,0.016622840019102983,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl24,36.72141172081283,-1.8317473559859694,0.547708746642004,11.088667856710487,8.685685647588845e-4,0.026057056942766537,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mylz3,65.19543261619789,-1.7698150126181615,0.5312522656678227,10.366421838882943,0.0012832802684872328,0.03445248833105613,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps6,34.60035337274637,-1.8358977812608008,0.5892392076196047,9.529319979190092,0.0020221503261359584,0.0436026164073066,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl31,38.032879825071724,-2.071770586375773,0.5537414600563059,13.991181831511014,1.8367002099769887e-4,0.011144431167372038,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
prss1,58.669416880819774,-2.0879663599480183,0.5554521395054626,13.20911705874623,2.785905859105265e-4,0.012815166951884218,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
prss59.2,71.55080400065438,-1.998749967072005,0.48438892619299423,16.046526949086584,6.180488558047554e-5,0.007568266139252246,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps9,40.65110357034387,-1.6130984904834373,0.5241794373831884,9.281335240505868,0.002315006150956727,0.045059622004948494,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
fabp10a,12.206775215964068,-3.794790774367562,1.2290860794351561,12.660974607762341,3.733675335285713e-4,0.013925599899173741,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
nrxn3b,13.777645783698572,2.566860619416188,0.8003966344691553,10.560303058989334,0.0011554225094276423,0.03254047067367646,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
cyp2v1,25.692257417959205,-2.2305057068660106,0.6570226673460943,11.840177917273557,5.796628725979194e-4,0.018603134050816948,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
cyp2ad3,64.45260745118148,-1.618705366583021,0.523418241866451,9.04422523658313,0.0026352588242464585,0.049144015911623144,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps29,49.93354858004183,-2.0459428356250577,0.5047725121391718,16.134155419591508,5.901016151824448e-5,0.007568266139252246,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
ela2l,37.1062172414127,-2.4175910476399447,0.6443409303601493,13.652680737681692,2.1992710620085562e-4,0.011673054098353106,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
actc1b,265.6250428462104,-1.5745639321974805,0.4751117104132253,9.949669032530764,0.0016087831825620199,0.03762916596500996,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
lpin1,46.66343324739336,-2.8857343967582634,0.6417549378809101,19.50303878693827,1.0043977277121514e-5,0.002698382714825001,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
aldob,30.315012502486443,-2.08946702220257,0.643714773800979,10.370542580161235,0.0012804191186012116,0.03445248833105613,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
slc25a5,79.24619135114673,-1.81321900800835,0.48618791592215727,12.990499718790375,3.1307540304078966e-4,0.013092244127160296,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl39,57.08581393797437,-1.9471844395108424,0.48671653132766474,15.493344986099899,8.279624542951196e-5,0.008771442797015814,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
vdac2,13.415796000311769,-3.8742989583632372,1.1960932671576738,14.275856586147572,1.5787694806400435e-4,0.0108935094164163,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl35a,36.45006595617032,-1.723396060969888,0.5504963753577568,9.64756326791607,0.0018960293237537183,0.04153207090127192,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rbp4,237.17185993887477,-1.2651641685141601,0.3508017470092929,12.20122931152391,4.7758034650887917e-4,0.016622840019102983,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl38,37.653061854222834,-1.6358072273188577,0.5326152936344728,9.315544355276408,0.0022721786306780325,0.045059622004948494,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rplp1,67.16843487926299,-1.7872897002455932,0.46823711461507594,13.97010601736335,1.8574051945620062e-4,0.011144431167372038,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps27.1,36.68224017317758,-1.8939929412400132,0.5731599750258033,10.686771945828418,0.001079043288264074,0.031022494537592128,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl15,36.66177178961229,-1.678932758980299,0.5374652407306428,9.687675863713771,0.0018550803369658125,0.04129049782278744,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mbpa,15.289323650894922,-2.982255052656725,1.0048242134419234,9.299472760667157,0.0022921981649277026,0.045059622004948494,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
eef1a1l1,108.2333453579896,-1.374767818619002,0.4200258781160939,10.140698672026652,0.0014503118291203816,0.035739827217609405,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
ulk2,55.66721791964135,-1.7980473428403423,0.47790973015576216,13.73741498907279,2.1022461693735763e-4,0.011673054098353106,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
ckmb,32.283352394253185,-1.9003172079778408,0.594813311910865,10.1418689844785,0.0014493913506660352,0.035739827217609405,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
dchs1a,39.0902831219864,1.5550162281793385,0.5103288045095119,9.45515973539915,0.0021055595572601403,0.04470264906183067,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
ctrl,15.957743845039067,-3.09929379845875,0.9428875044318693,12.359355395162527,4.3878216193054387e-4,0.01593472061747765,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps21,32.00402113186458,-1.9066655908802856,0.6063063028324321,9.805213238818581,0.0017401785730361639,0.03936797427524436,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
si:dkey-151g10.6,91.8612407192056,-1.5121884504965368,0.43825122439489994,11.291228565930325,7.787413201267687e-4,0.02442415958579411,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl37.1,50.86369062259159,-1.6036138023054227,0.49900000705125186,10.02260269175374,0.0015463080637016064,0.03699413089170005,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rbp4l,52.139303765791595,-2.12944118935831,0.5375350913460619,15.113445440069981,1.012396567316606e-4,0.009314048419312776,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps14,45.65473726254369,-1.7134740266789898,0.5258043089876017,10.345069613737195,0.0012982097052282018,0.03445248833105613,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl22,28.177216258965217,-2.265350590536014,0.6364402319035504,13.029535538489299,3.066165847085573e-4,0.013092244127160296,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rps23,39.88446864231655,-1.6380241793515282,0.5330144650948015,9.225629277279431,0.002386506568533819,0.0457413758968982,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
zgc:171772,42.761579166337185,-2.3855973138780633,0.5696769392847173,17.457893400846224,2.9374206232567035e-5,0.005737338792097239,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rpl36,38.456056370297745,-1.6759800054849827,0.5267048270417745,10.01248513263647,0.0015548257911004368,0.03699413089170005,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
cela1.6,64.12242789782886,-2.635249507986071,0.6063528767311102,17.22179113816565,3.3259935026650664e-5,0.005737338792097239,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
RPS17,40.17485003217724,-2.0673805842791446,0.5605308981855285,13.388320255015117,2.531960410223861e-4,0.01204863919347906,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
cpa5,13.129001263697116,-3.853730470526602,1.2213429710372272,13.093700847813633,2.962904135865343e-4,0.013092244127160296,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-nd1,91.62125210970152,-1.9062345695518679,0.5099322359770461,12.813938579927424,3.4404653709182103e-4,0.013925599899173741,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-nd2,57.2403307616734,-1.8339902288638363,0.5138654389646404,12.14582090349139,4.919798203171027e-4,0.016622840019102983,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-co1,339.95146883279807,-2.1738145876095154,0.3698069303215977,30.283529118996412,3.732823098811622e-8,5.151295876360038e-5,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-co2,863.322923859065,-1.915649889826965,0.3853473652757516,21.59926435495491,3.359806741064121e-6,0.0015455111008894956,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-atp6,316.44386497932385,-1.7362671255007132,0.3761735791578345,19.20637423720666,1.17320987601087e-5,0.002698382714825001,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-co3,836.6332298912129,-1.757432756515304,0.36323664135215633,20.764437367302577,5.193853455263664e-6,0.001791879442065964,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-nd3,42.84184650238094,-2.371818256818553,0.5878145994334578,15.92762854595491,6.581100990654127e-5,0.007568266139252246,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-nd4,83.9978701902532,-2.275407304537233,0.4646416929183993,22.535022233815077,2.0634708708521726e-6,0.0014237949008879991,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
mt-cyb,285.88423942831656,-1.597708409007901,0.39866068050315595,14.62572555580197,1.311124899933474e-4,0.010075595862822997,t4-120HF.t0-UF,MesmbCardi,42,MesmbCardi-77
lpin1,54.1962475614049,-2.4872817812837438,0.4830866817630934,25.98313075345328,3.444137192822663e-7,0.006628586441306497,t5-240HF.t0-UF,MesmbCardi,42,MesmbCardi-77
rbp4l,58.52215415660337,-2.20968974613221,0.4792563352153073,20.41940940650788,6.219578723733311e-6,0.0399006707056571,t5-240HF.t0-UF,MesmbCardi,42,MesmbCardi-77
spon1b,91.4507129288394,1.6111041397680415,0.35444945308165193,21.23699367745482,4.058550129021249e-6,0.03905542789157148,t5-240HF.t0-UF,MesmbCardi,42,MesmbCardi-77
BX511128.3,12.428219532455724,-4.857315513531582,1.3494588403890306,15.152625892958149,9.916030719026486e-5,0.011977148532766992,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
myhz2,104.66225332370432,2.8674040185675906,0.4840685693789763,33.05859267668944,8.942297536666048e-9,1.5121425134502289e-5,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
myhz1.2,85.723295901198,2.293403412441635,0.5563845081209842,16.03778144588386,6.209100965175505e-5,0.009545081574647072,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mylpfa,189.54775375526185,2.2916774927977785,0.48588692425483715,20.66816811252182,5.4616468340622415e-6,0.0010261827551554723,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
pvalb1,188.5874833911384,1.9323408615222502,0.47987862654172553,15.34672296172954,8.947599021799234e-5,0.01163876149681731,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
neb,26.175593431999996,2.8572980054797177,0.8006405902169302,12.525455477203714,4.014450252338107e-4,0.04525623584469159,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
ttn.1,168.8398743410894,2.473800720978064,0.4781945466346321,24.777888668667515,6.433121831338201e-7,1.8130681694654828e-4,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-nd1,82.15360090407813,2.32498002583191,0.5756400008525017,15.362451694257224,8.873420235434363e-5,0.01163876149681731,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-nd2,54.13221526586337,2.339679209861447,0.570702668485732,16.23344629590501,5.599672488665789e-5,0.00946904617833385,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-co1,239.9799699615807,2.192532304728629,0.3807538739968176,31.188368831790797,2.341649106850218e-8,1.979864319841859e-5,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-co2,623.697395845856,1.9622531193037485,0.37478293285763997,25.71209249852835,3.9633583504313086e-7,1.3404077941158685e-4,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-atp6,304.412891074019,2.283818640960979,0.4260917359205372,26.60058781988336,2.5016762781623376e-7,1.0575836465931282e-4,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-co3,653.2586838676107,1.93643481253423,0.4016763400155017,21.802379958234027,3.0222501361085534e-6,6.388281225199455e-4,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-nd4,71.54490186295764,2.6133712060736976,0.5252392401274805,23.735049798912165,1.1055077890175467e-6,2.6705909588981024e-4,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
mt-cyb,289.8260171293053,2.232953137166104,0.4142272400511954,27.033968821842905,1.9991129493802483e-7,1.0575836465931282e-4,t5-240HF.t4-120HF,MesmbCardi,42,MesmbCardi-77
myhz1.2,60.79234887055642,2.085533239416016,0.4172626986013532,25.711385151116275,3.9648112780098943e-7,0.003493791698182319,t5-240HF.t0-UF,MHBBouProg,97,MHBBouProg-58
myhz1.1,199.18391150591728,2.160844915952958,0.32078154882233484,46.04359633129115,1.156505485677474e-11,2.0382252679579803e-7,t5-240HF.t0-UF,MHBBouProg,97,MHBBouProg-58
ebf3a,21.548701583116507,3.412353615496672,0.7258650818731103,23.788929726890807,1.0749895505841246e-6,0.019433661095459805,t4-120HF.t3-60HF,MHBBouProg,97,MHBBouProg-58
myhz1.2,70.88107169543659,3.087060765141644,0.5629218145910116,27.674158011163282,1.435678552593131e-7,0.0012341810677366852,t5-240HF.t4-120HF,MHBBouProg,97,MHBBouProg-58
myhz1.1,231.71393434265536,3.2186292456534464,0.48639762195952774,38.16720639259468,6.493460677302086e-10,1.1164206942485477e-5,t5-240HF.t4-120HF,MHBBouProg,97,MHBBouProg-58
ttn.1,172.44976159848878,2.5505731244757324,0.5379552962955731,20.42987261421402,6.1856674735466725e-6,0.03545006029089598,t5-240HF.t4-120HF,MHBBouProg,97,MHBBouProg-58
myhz2,43.319973551368584,-4.987550958352772,0.9022681223691379,28.57147067160315,9.030292336936571e-8,0.0012466318571140937,t1-15HF.t0-UF,MHBGlorCNS,239,CNSNeuron-171
myhz1.2,35.89494038581554,3.4989949941612992,0.6584075790411702,27.21872189700116,1.8169074562441862e-7,0.001223051254170774,t5-240HF.t4-120HF,MotoNorPNS,173,MotoNorPNS-162
myhz1.1,104.98323472624749,3.590477123130226,0.4698387097457439,53.164494149610356,3.0675362802153377e-13,4.129824094053909e-9,t5-240HF.t4-120HF,MotoNorPNS,173,MotoNorPNS-162
ttn.1,54.88534920535286,2.8916299601362847,0.570253447514462,24.044272342201758,9.414589400270574e-7,0.004224953903194759,t5-240HF.t4-120HF,MotoNorPNS,173,MotoNorPNS-162
ttn.2,53.50342101483954,2.6221758617669035,0.5468178135779393,21.789220998280094,3.0430494084366535e-6,0.010242143546445667,t5-240HF.t4-120HF,MotoNorPNS,173,MotoNorPNS-162
myhz2,126.19606466273021,4.155669798800983,0.7939117784704645,25.365558775555968,4.7431125564359995e-7,0.0074538013824391736,t2-30HF.t1-15HF,MoutEpitOD,174,OdonBlasEp-70
slc38a4,23.129320088782414,1.6891574628843948,0.5180363373561846,10.798301593692976,0.0010159325934324995,0.03286792758429185,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
csrp2,44.09240100753441,1.493807882184294,0.43236254331172375,11.920080490900972,5.553208124466023e-4,0.02212448600497486,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
si:cabz01007794.1,130.4108855222767,1.6826818415467704,0.4417383403735159,13.9055536646095,1.9222962913563284e-4,0.009627958282136126,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
rhcga,119.61827808350559,1.559900480111363,0.41163694304447684,13.991080540253726,1.836799160952168e-4,0.009470320379850444,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
kdm6ba,36.397088779695835,1.9525290053481519,0.4969361179196622,15.140726613523633,9.978722965629058e-5,0.005935701097986669,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
zgc:136461,17.73749424809015,-2.2050509843887527,0.6727985629888672,10.743092446010671,0.0010466927660841906,0.03286792758429185,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
myhz2,70.45329120372091,-1.6073217870980672,0.5051800227098845,9.822203531879651,0.0017241764990241783,0.04856299184396009,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
si:dkey-35m8.1,89.01088247433012,1.330038270747488,0.4126066571534185,10.241104618849633,0.001373453153752499,0.04172431621110775,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
specc1,59.54502768680562,1.4330989511418861,0.4190416523038675,11.290555002260874,7.790238982921787e-4,0.02677703713149391,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
mafk,11.724925365422704,2.8368972379946533,0.8445633851352408,11.759362475550901,6.053795756651225e-4,0.022998653894985524,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
sec23b,83.60242148079577,2.643142375997342,0.40070908704088104,41.23581488143906,1.3492747743358058e-10,1.1826393397053337e-7,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
krt4,274.9853586116379,1.8470820660841065,0.3464754656217217,27.02577566600219,2.0076043128529545e-7,4.399162950539037e-5,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
ENSDARG00000091625,16.091628427443396,-1.9400983932700577,0.6001138526580909,10.231669569158967,0.001380496486163291,0.04172431621110775,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
igfn1.1,93.16813553048924,-1.3105902497792379,0.390468696043778,10.853475015014865,9.861053511464814e-4,0.03286792758429185,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
slc2a1b,28.508479123031538,2.038749074493022,0.6227200860309526,10.809262495055748,0.0010099352678889875,0.03286792758429185,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
tfap2c,21.8283858335968,-2.0457876270860047,0.5892349440776413,11.726069924342923,6.163060591347553e-4,0.022998653894985524,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
prelid3b,31.490684607803825,2.225233931707921,0.49491434420429775,20.318824199175666,6.5552476671447585e-6,5.472071028811791e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
foxq1a,13.231364116231672,2.1136973762546014,0.6899761925728491,9.750933460218377,0.00179231680638295,0.04909267752483299,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
FO681323.1,46.73732999568718,1.870101911939691,0.4454061446487989,17.283382246834506,3.2199049065868354e-5,0.002257797320498689,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
cyp3a65,10.587373205687445,2.3372284586000758,0.7549614204709526,9.899520321360768,0.001653218584914039,0.047509707858267386,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
sik1,11.648788003679497,2.873957393455866,0.7594775148348089,14.927224494566076,1.1173881131406735e-4,0.005935701097986669,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
tuft1a,50.18486578233403,2.8430000433144307,0.45434777953260785,38.58269401101795,5.248221930199453e-10,2.3000332609099102e-7,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
si:dkey-79d12.5,10.862138985626185,3.909036737200411,0.9170798774859384,21.05749266933541,4.457065506401989e-6,4.0478457108690194e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
prss1,42.01469417077988,-2.0916049100999783,0.5074115400995212,16.67095384800208,4.4456503210600504e-5,0.0029973942356993338,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
nr4a3,42.5030802232253,2.714723598326731,0.5540451539041347,23.260404934086665,1.414829329845723e-6,2.066829846016294e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
mroh1,11.116413743824161,-2.8201367542800484,0.7983584384915013,12.484914898574658,4.1025140177274115e-4,0.017979267682690384,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
nfkbiaa,14.756469469131344,3.689097883905337,0.8197137273734243,21.745604371619734,3.1130230665153252e-6,3.585385392542167e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
si:dkey-7c18.24,60.44798262353649,2.327420928196895,0.4851662087785217,22.361488041439642,2.258579435714971e-6,2.828064107720246e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
CR759968.2,27.44246497271573,-1.9048212789290315,0.5526873537145235,11.997473835591059,5.327271297396187e-4,0.02201746215772561,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
RALGDS,22.176368183200164,5.349039437292895,0.9042376634282566,48.93422435400787,2.6469162008075618e-12,4.640044100015656e-9,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
rab11fip1a,48.63461956052702,1.5758791574659154,0.4342684744270357,12.969139259091264,3.166675720621262e-4,0.015003196049321817,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
actc1b,169.97509822500152,-1.2815740150411654,0.3726716054279822,11.68594284364184,6.297406656927011e-4,0.022998653894985524,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
nfkbiab,15.87379449769675,2.432201298820279,0.6329722471274175,14.927495227869962,1.1172277792838989e-4,0.005935701097986669,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
fosl2,22.86386285007576,2.2137880129238123,0.5716409672607647,15.070238675298057,1.0358360758070935e-4,0.005935701097986669,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
zgc:92242,367.60355987555926,1.9309324482989518,0.3070434404431184,37.490640612287166,9.185269174648138e-10,3.2203553726316377e-7,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
tnfaip3,16.131121859232703,3.257472306599135,0.6923301110012645,23.45606512553698,1.2779918109948832e-6,2.0366542224309366e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
rrbp1a,31.144188046590475,1.8440777147385978,0.47188332961500856,15.054556772299058,1.0444778903241381e-4,0.005935701097986669,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
si:dkey-221j11.3,56.42490758745944,2.384469853190667,0.42973331236094897,30.27449631514594,3.750247510137065e-8,9.391691264671822e-6,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
ric8b,22.333967615553743,2.3198689910408206,0.5560742836885729,17.59983727639566,2.7261167247022884e-5,0.0019912010910012965,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
tiparp,41.59578733904319,2.3591862471049234,0.5004817628086695,21.64555514752646,3.279691218732923e-6,3.585385392542167e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
fosb,12.851466829333106,4.039588717634077,0.8917338535156171,23.015764263443458,1.606784327093705e-6,2.166686865688665e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
cyt1l,98.60979118919121,1.5288455523066322,0.41347216672380427,13.319608860749454,2.626449588945134e-4,0.012789350359502278,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
krt91,44.210471428259225,1.4663433316830938,0.4206307575302569,11.971947513726853,5.400746564644615e-4,0.02201746215772561,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
mbpa,11.7020700998628,-3.150807776688459,0.7579020725357087,18.243446852454394,1.9439358889365252e-5,0.0014816172231764037,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
xkr8.2,44.14611494699433,-1.754043905221438,0.4829969735162961,12.793473631028547,3.4783066364785123e-4,0.0160459777203864,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
si:ch211-152p11.4,36.328558971525545,2.3562875597451076,0.5270907732316105,19.258853298556254,1.141398547324209e-5,9.094871152087903e-4,t1-15HF.t0-UF,MucHeadPer,65,MucHeadPer-93
