gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,time,short_cell_type,seurat_clusters,short_cell_type_cluster
egln3,32.61183388648512,4.9827810382886115,0.9614277100939871,25.46764597345716,4.4986408540364146e-7,1.6205102635682744e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
p4ha1b,6.89530228287723,3.96104297780847,1.2899190489774868,11.340656546022487,7.582851125593483e-4,0.033326334281177525,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
acss1,12.306451219537172,-2.9520494588174766,0.754216332011434,15.33107975686324,9.021993350208752e-5,0.007973437234173378,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sptbn5,19.589282212502148,2.70969274542066,0.787086366737286,11.18448721138472,8.248404908619386e-4,0.03381846012533948,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
lpin1,22.829730337512068,-2.2449283481741276,0.6558266790105898,11.307288478775966,7.720343423838761e-4,0.03337370195283343,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoba,27.996322251214412,5.0249637795750175,1.1165655300784916,19.41458793926985,1.0520041522623241e-5,0.0014942216119811654,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ldah,34.781932490770025,2.0452128732415447,0.5665180169604189,13.339594326212826,2.5986055874558604e-4,0.01666879745372896,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
abca1b,236.32016930546087,2.311124571251699,0.49075744349650924,20.635137045289923,5.5566879083170625e-6,9.207894921407066e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ergic1,13.561145458146845,4.283446479470997,0.9998693010740194,21.528544433689053,3.486010026696714e-6,6.027766033118622e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
micu3b,9.185868469369957,-3.259744350496825,0.9556771605451172,10.947609379457532,9.372446155224861e-4,0.035710167801629604,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
lnx2b,11.927639060102663,2.737228224091786,0.8497714904442251,11.131382125071156,8.487932144094662e-4,0.034222867999195355,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
lonrf1,13.167433597310671,-4.8391834615494735,0.9948868820347131,23.72013600422168,1.1141076443999171e-6,2.769253813611544e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
elovl5,6.121776507419014,4.33805213384117,1.4801682863597523,10.678482341712375,0.0010838894978022905,0.03814715515716557,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
lrmda,64.80487371382195,-1.6411567346476523,0.5160691128116123,9.7940463160037865,0.0017507778654627193,0.047690709390035856,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
rhoua,6.560919384964478,4.768768173027949,1.594909319760674,10.532843514839758,0.0011727163941996615,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
rrbp1a,17.636261892622706,2.766782691375064,0.7525152748500568,14.26347176120013,1.5891920707559413e-4,0.011157485537409716,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sgpp1,12.856558006174556,3.0555738555951186,0.8569798637613684,12.794849128877928,3.475750128011533e-4,0.019469096139580096,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
bcl2l11,15.17984887124279,-2.1475690458214043,0.6744837869976444,9.945534684552015,0.0016124003090286251,0.04547883708515491,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
gatm,20.47314737082441,3.105578622117415,0.7673989881391108,16.71555772459827,4.342343764347631e-5,0.005024440911428719,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
nudt4a,35.20712199729944,-1.6190012490952677,0.5085206425201898,9.966046821162678,0.0015945349011487484,0.04547883708515491,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
nucb2b,14.700911469236303,2.3126371476610745,0.7324221184921695,10.412199881977465,0.0012518552675650876,0.03951292380243138,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
si:ch211-132b12.7,7.8976301702054235,4.168704202279071,1.280077080918455,12.82192074239677,3.425818529993556e-4,0.01946354327683482,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
rltgr,5.404546080754223,4.138907951964966,1.4183276845783233,11.023086265579767,8.998412856416216e-4,0.035710167801629604,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoa4a,57.156198189894695,5.229102485680027,0.7655401939025996,49.58902221005378,1.8957149135804245e-12,7.539258211309349e-9,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoea,118.0459673874248,3.2067914032997598,0.5655779019961886,28.60883850926973,8.857695283993349e-8,4.792275882181257e-5,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
porb,100.62658805159703,1.447029739651271,0.4489092503955104,10.208105609254716,0.0013982472875321437,0.04205576222336114,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
egln2,16.525974455135206,3.982190269139864,1.008619326817884,14.959347458389693,1.0985249441454448e-4,0.009295390857162626,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ca4b,7.864626501986149,-3.5113279289404344,1.0957941370400432,10.38920900816484,0.0012675391222265785,0.03969293770941026,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:92630,18.073037265022176,2.2197025548188063,0.7076094844481856,10.122112259244851,0.0014650100905894807,0.04284077301672327,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
TMEM120A,21.636782960940437,2.558957804846331,0.6776617301926957,14.259631875367077,1.5924376217256293e-4,0.011157485537409716,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:162608,17.22914606300353,3.7277424428283203,0.8334756879755926,22.062228078422343,2.6395281787187335e-6,5.524949245665476e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
agfg1a,24.680609241549323,2.6861017289358426,0.7221129370349765,13.123989954131027,2.91538488890248e-4,0.01783767031256179,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ctrl,9.981875106079608,-2.591828814759271,0.815944355679717,9.816033151221674,0.0017299706730099158,0.047448919769382314,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc34a2b,9.529633372830473,-2.7219756879520927,0.8389061695864664,10.333664835010133,0.0013062558084915015,0.040585776174771104,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
gata5,46.83877354522444,1.9865377610257238,0.5171111203307629,14.251730873478941,1.5991367252510784e-4,0.011157485537409716,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
osbpl2b,47.488653169578185,2.554724915780415,0.5707657648227404,18.956345626365753,1.3374371130078539e-5,0.001834133585666288,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc17a9b,17.798138819564596,2.142558719327809,0.6719349745211269,10.495440567022442,0.0011966947691258514,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc25a33,16.387393619108504,-2.3426219850445245,0.6981819420079375,11.124573807255977,8.519144913050894e-4,0.034222867999195355,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
klf15,5.692585018948185,-3.5263008293934415,1.0962701134624406,10.641357512069575,0.0011058647026745618,0.03832430156301872,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
CU459147.1,10.225988253534666,-4.0717962540093415,0.9187459604608569,19.993746802419356,7.769583218943208e-6,0.0011444308319161903,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cel.1,5.207415634080545,-3.84954537197071,1.181591764924643,11.67292855887558,6.341610814359641e-4,0.030024507391319396,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
aqp7,6.375369439233735,-3.166893915347634,0.9938693070485907,10.190094830855966,0.0014119705365361575,0.04205576222336114,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
si:dkey-22f5.9,5.370363112662669,4.113630113973084,1.4438783404113087,10.232803874815776,0.0013796477886914948,0.04205576222336114,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
pgk1,16.047846730239748,2.547059203143108,0.7839287191848361,9.902523980176895,0.0016505224534958578,0.04622625209544385,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
mpp1,69.07885065395502,2.080710121865953,0.5373594957993623,14.255317060576864,1.5960925577280515e-4,0.011157485537409716,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
hspa4a,16.27576818209055,2.874621153390454,0.8626457984369135,10.183517707830333,0.0014170158757682656,0.04205576222336114,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
camk1b,25.09306842797379,2.4105003100866664,0.6808236896081495,12.206186512663585,4.763129884418535e-4,0.024601256558873394,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
CR848705.2,15.018355674879198,2.9568269712555817,0.8762533798959734,10.712283019919774,0.0010642662563962349,0.03814715515716557,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
rpn2,42.84128385771557,1.8395450962643198,0.5670305402310754,10.602249711537759,0.0011295014319474867,0.03839339482782183,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
tmcc1b,27.388201600540114,3.0550719281171643,0.6675527951389187,20.19561425380676,6.991304010116513e-6,0.001069400617239745,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
si:ch211-220m17.4,21.896106414728916,2.7988116913970598,0.8229368130714503,10.480628120276066,0.0012063273642308797,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
tdo2b,7.666477628310959,-6.504868550778663,1.6433345871196192,24.67426097561678,6.788476582629971e-7,2.076751643778415e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
bhlhe40,6.423905600852897,-3.4942379849604603,1.055791566924932,11.346063077775206,7.560807712364823e-4,0.033326334281177525,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
bach1b,11.928270520789775,2.978307630214679,0.9145685748829047,10.894886217290086,9.643011240163987e-4,0.036179486511445445,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
hyou1,23.25892888273417,2.862090827613425,0.7456236163503719,14.078195413867697,1.753649860164016e-4,0.012024595679090158,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
dgat2,156.4164098460465,-2.3369607697113577,0.5848838633563227,14.621077645432933,1.3143624195481124e-4,0.010052344889505467,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
klf6a,19.806101544317574,3.531648036418762,0.875406044286548,16.53868797261658,4.7667495507091124e-5,0.005123611611667606,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
pck2,82.35521499060519,2.2211862689798534,0.5927305412774732,13.15917789902808,2.8611438533455996e-4,0.01777932672618039,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
tram1,30.305000997619075,1.953265396240282,0.578518385638311,11.199903791267332,8.180157309275407e-4,0.03381846012533948,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
pdia4,7.750108725719277,5.631811482666647,1.7146150557090691,18.10562608542845,2.0898303381895512e-5,0.002770418418326615,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
spata13,15.3595362685592,2.4369449399101435,0.7578971999084548,10.286971359277068,0.0013397280782750268,0.04130308966899055,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
klhl24b,6.740443458811017,-4.062570197916654,1.19891796419667,11.475423128571936,7.052258940472647e-4,0.03222614428645773,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
