gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
si:dkeyp-44b5.5.1,0.245516806538498,1.3621795168356037,3.573939439190603,2.9810912009694146,0.7029011717033717,NA
si:dkey-11d20.1.2,0.23404144964627585,-3.0241923332192253,470.40398192444275,2.7415842709452747,0.7397513299359955,NA
si:ch211-211k8.12,0.6901528780133094,-16.317263293044988,273.1941601674032,2.7337814056259973,0.7409470709596613,NA
si:ch211-211k8.4,0,NA,NA,NA,NA,NA
si:dkey-28k24.2.3,0.22851370925866857,-2.7039606668991953,478.6472261668544,4.698846780478412,0.4537268410312427,NA
si:dkey-16p6.1.16,3.810905823646582,-0.542334850701794,1.2260950199992255,4.2126789505302895,0.5192194014155117,NA
si:ch211-127b6.2.1,0.6812917850438164,-0.6111975081527916,2.369542401220195,7.4433332235914165,0.18970092670380045,NA
im:7141269,2.0730299706405915,0.06338093356838667,1.190895481832243,4.525423457813176,0.47648908997923356,NA
si:ch211-108c17.2,12.277825984688354,-0.34569807845021766,0.6145234697088255,1.1618221908041448,0.9484871497834064,NA
si:dkeyp-80d11.12,0.33591158081176525,-15.465988091792843,279.3647806483706,4.015315020128828,0.547213074685496,NA
si:dkeyp-80d11.4,2.1995946049436674,-3.6682636399864953e-4,1.3489115164733163,4.069925026813337,0.5393930597096696,NA
si:dkeyp-80d11.14,0.22840857233441356,-14.516505987401699,286.7583939741845,4.940671241860764,0.4231636280559954,NA
si:dkeyp-80d11.10,4.411394555589771,-0.44792000777984003,1.0753046398987134,1.4969763580919135,0.9134184780613177,NA
si:dkeyp-80d11.1,0.6356027233174169,-14.361561792131363,288.01946440988763,5.902205918486008,0.31585133595366643,NA
si:dkey-193i10.4,11.568438471592104,-0.5971508333717418,0.6121350064063388,12.939527421210641,0.02395210009512933,NA
si:dkey-193i10.1,0.574541544582549,0.3103387738936508,2.3276350048729193,3.002000730892636,0.6996773625640406,NA
si:ch211-205a14.7,0.9570651685125895,-1.4195931567836964,2.200131175443947,5.447086009077218,0.36378298469772613,NA
si:rp71-7l19.2.2,2.1722965547230957,-1.6780738788338956,1.5329946097993188,3.8904906792910054,0.5652880362743588,NA
si:ch211-205a14.1,3.5766563700824845,-1.0189757594410747,1.1615679995165145,3.5274761823178693,0.619234271709241,NA
si:dkeyp-123a12.2,0.6895503155582495,0.3025775484462665,2.3024247887892346,0.6557683228796733,0.9853077443973146,NA
si:ch211-76m11.9,0.11113264093569655,-2.6680033740955627,479.4964094921386,2.011094603786418,0.847607765859318,NA
si:ch211-76m11.8.2,2.0781933885674246,0.708675041788552,1.2303463631693519,5.972223675808969,0.30893106674221443,NA
si:ch211-76m11.7,0.16328638929721537,-2.6871734495875095,479.0331925265826,3.021432278157178,0.6966814421764588,NA
si:ch211-76m11.15,5.503524117693105,-1.2585813197856106,1.0946018939469089,2.802163087747502,0.730454129893929,NA
si:ch211-76m11.3.1,9.1681299798880591,-0.10653196855920673,0.7799384014304223,5.183962994188079,0.3938443182567507,NA
si:ch211-76m11.5.1,2.3284701569524415,-2.320397249868333,1.6778112756451655,4.096113517386378,0.5356626704205955,NA
si:dkey-16p6.1.17,14.10372992042273,-1.114542074124515,0.6659679968929723,4.451640723607056,0.4863796998642,NA
si:dkey-27n6.1.2,3.075945216421367,1.228267014436468,1.2952576315624307,2.2234217016019073,0.8174457315853767,NA
si:dkey-27n6.4,16.583144590567983,-0.04047659138719338,0.7634633829097452,8.132888736941126,0.1490623405617128,0.5433620133942477
si:dkeyp-4f2.1.1,108.27825185958412,-0.05158410882128752,0.4605988387781288,6.267287035713537,0.28107265162106343,0.7047534018326852
si:dkey-247i3.6.2,0,NA,NA,NA,NA,NA
znf1116.1,2.8486126278783,0.7870432334846773,1.2441721267004227,6.2499851610259824,0.2826486512945742,NA
znf1017,1.005009658069142,-1.172720074391903,1.9803912880437218,2.4111565974520417,0.7898115328286879,NA
si:dkey-264f17.4,4.650789936193064,-1.8938756177380316,1.432197017017369,5.007879156648457,0.41491936057645434,NA
si:dkey-29j8.1.3,1.149101564331306,1.3685513114589882,1.7465326989897185,2.2028940406082143,0.8204178331756433,NA
CU651668.1,27.574876876406183,0.8081218387500254,0.5807805820909423,4.322243961240204,0.5040127173513567,0.8644918353786981
ftr64,2.8904629070600705,-0.5200211428945255,1.2010383219692617,1.2922248387650228,0.9357297003933436,NA
pyroxd1,30.45919632017302,-0.29258104139069196,0.4353538181114759,6.605977215233011,0.25163146948846643,0.6768426011768605
parp11,8.87178652977815,0.7560733151454345,0.7525017145337651,1.913542927201874,0.860974051431255,NA
