gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
fbxw4,115.281890798986,0.1842891969415076,0.3841070037465874,18.722427833299946,0.0021648532666699483,0.04415992499840621
hif1an,27.508557031376753,-0.3314199947577184,0.514449557825136,18.613760606254914,0.002267856042538878,0.045531876833039754
pdss2,61.001555017210954,-0.3538950041606244,0.4145332153710494,33.40893402825266,3.1213362580415365e-6,3.8476342862567926e-4
arg2,89.96090218778279,-1.8259216788088395,0.6344740470120019,30.62632258353858,1.1100684051363265e-5,0.0010378915478271233
rrbp1a,140.19410520239728,-0.5088384068276912,0.4455349962308481,19.805549958964946,0.0013591905517770246,0.032462001011607934
lgmn,408.26114829994947,0.036829863781078165,0.6314626188503351,31.328910450638347,8.065650497348e-6,8.405104952345167e-4
sgpp1,60.96926276127395,0.6150755491116745,0.47883462868269633,19.82757105778967,0.0013463358998842372,0.03234297435977861
ifi45,29.317008656837167,-2.980649771000756,0.9898219194509726,21.647688750670284,6.108020748603999e-4,0.018046997387112435
herc4,82.0650963973711,-0.5934578918714258,0.607012990401822,24.723628015119573,1.5753798811186264e-4,0.00673886378997908
gatm,67.22636957379859,0.8802810720256034,0.6143105802501122,31.06642680248521,9.088564871108705e-6,8.982009282964672e-4
mibp2,125.8684067976852,-0.16080116014452267,0.33937228085791915,19.63772321658294,0.001461203444758867,0.034186196511664595
miox,54.16253508562037,-0.2896897324489949,0.7507719846636258,18.45642598735978,0.0024255581900159808,0.047532648017680694
calub,21.9042299522785,-0.5578271015970082,0.619989916418554,28.665754110524773,2.6964256663444866e-5,0.0019943112154176255
cpt1b,28.41492119032815,1.0564452511043174,0.4983149696492272,24.221658664392535,1.968193118929533e-4,0.00797292081816543
zgc:110789,55.73402839177925,-0.03359058612338975,0.707606062995141,18.25983309596006,0.002637785532024508,0.049573071047752396
tat,289.5447712038518,-1.7504196566258217,0.6525803211614303,38.10774981055488,3.589773785410268e-7,7.914070514604483e-5
si:dkey-246g23.4,25.260096938184308,0.025066736080536393,0.5826953836246604,28.447480134704406,2.9753788463290664e-5,0.002118617583497914
cry1b,19.948959477424584,-0.8021411103206169,0.4982540917111791,23.32361166334296,2.9271187038927695e-4,0.010755284878662407
rpl4,362.2753804667286,0.030095632251833798,0.3840882828572682,19.96151757997768,0.0012706816831439035,0.030732267543379134
ddb2,29.23595381685923,-1.3782878786506316,0.5901627057174159,23.51762380767832,2.68700314353396e-4,0.010099607881138792
chka,173.18688774556716,-0.6007083264823841,0.4834314313464063,21.048055838728573,7.932983552216807e-4,0.022290128294758207
ctsh,98.1713021185538,1.0706401466390307,0.6700766860484088,18.517161210677642,0.0023634459736799275,0.04666507486787609
nucb2b,68.00658785830463,-0.3321148198758601,0.4040022404118368,40.290644405700874,1.304793408244378e-7,3.83542349541373e-5
tmod2,232.0504777149881,-0.03929871241625648,0.3190904722885299,21.341165122555054,6.982189305259768e-4,0.020111512109421605
si:ch211-132b12.7,116.94063166721844,-1.6101469302104996,0.5554312606484987,21.01211219569882,8.0580244003032e-4,0.022313331334559393
b3gnt2l,23.78588840634568,-0.6519075664012531,0.6066409935641802,22.544550912425848,4.123998653775884e-4,0.013624645696509147
