gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,time
apoda.2,505.35723383952717,-2.361504736753315,0.6142020772100066,13.441311385211662,2.461435026681301e-4,0.022932369665247455,t1-15HF.t0-UF
nmrk2,83.2929560475915,2.2373926354376867,0.5056864038462248,18.44640042902079,1.747506003237097e-5,0.004156833428976754,t1-15HF.t0-UF
cpo,39.010332151360466,2.288897265001488,0.4579705356209972,24.82801583184579,6.267982243832802e-7,3.336954356478606e-4,t1-15HF.t0-UF
mylz3,851.6820427082707,-1.3162530878123444,0.34163129995063624,14.392576354823106,1.4838614252379433e-4,0.016589570734160206,t1-15HF.t0-UF
fgb,162.9365292009528,1.419602005941287,0.40029584177318134,12.231892631400846,4.6979519117153364e-4,0.03388587249869513,t1-15HF.t0-UF
fga,90.94842821370831,1.6565144574765815,0.4165769892564524,15.357853086861425,8.895043638024019e-5,0.012430823484138567,t1-15HF.t0-UF
mttp,100.60100986727797,1.8754704980888348,0.3872365603382882,22.556384995703418,2.0406516667134686e-6,8.774802166867915e-4,t1-15HF.t0-UF
slc34a2a,103.48082304445285,3.0277280426783495,0.4164100491133488,49.69457622882215,1.796418436617538e-12,2.0083958121384076e-8,t1-15HF.t0-UF
dachc,132.99779873615168,1.3891800474546776,0.36601648947100046,14.022292417005112,1.8065610939255457e-4,0.018033350919721074,t1-15HF.t0-UF
FO681323.1,28.737369898184188,2.080591093320206,0.5301225674176496,15.262397320890948,9.356062343843164e-5,0.012454102843682218,t1-15HF.t0-UF
zgc:154142,159.5697500192653,2.179613388726826,0.41302316531349037,26.09637202647928,3.2479372186859505e-7,2.1359963591122897e-4,t1-15HF.t0-UF
srd5a2a,50.25395929360861,1.81551694952499,0.4439342912487611,16.335607300595782,5.305757907445227e-5,0.008596865710904006,t1-15HF.t0-UF
bzw1b,161.71944808385038,1.42598909948925,0.40700977883753975,11.9057033937544,5.596233252036807e-4,0.03862091836899475,t1-15HF.t0-UF
desma,53.46516868424459,-1.7216599093600935,0.447348372007634,14.472461158015868,1.4222367238601817e-4,0.016283304455556945,t1-15HF.t0-UF
sik1,48.420777192758244,1.7994596890795849,0.4862582210017466,13.444338665174548,2.457466356000233e-4,0.022932369665247455,t1-15HF.t0-UF
ugt1a1,207.8668438919496,1.6850682067473146,0.31749696034304226,27.144205551357828,1.8883032146793663e-7,1.4074153293410212e-4,t1-15HF.t0-UF
f5,93.02222186102915,1.936278081415992,0.40571756623961447,21.947638752555967,2.801914255532143e-6,0.0010801862543741159,t1-15HF.t0-UF
neurod1,90.74167279062043,-1.7071829005178083,0.42976781078187515,15.299029763637797,9.176363084950836e-5,0.012454102843682218,t1-15HF.t0-UF
vil1,544.2173637672981,1.7280144051455724,0.39565212800959515,18.113140051735286,2.081599857530632e-5,0.004456300228378255,t1-15HF.t0-UF
cobl,664.8977976125286,1.2065204430474599,0.3228616560787558,13.601348901519074,2.2602306036648118e-4,0.02178394668014879,t1-15HF.t0-UF
aqp10a,73.2984302594047,1.7597700447028062,0.4413732928357528,15.48963333417958,8.295898631139718e-5,0.012000290836462497,t1-15HF.t0-UF
apoa4b.2,41.3974079174909,2.0521933221057567,0.573395689676433,12.202004456962634,4.7738194858143283e-4,0.034212372981669355,t1-15HF.t0-UF
apoa4b.2.1,354.48935216358564,1.6732230803562866,0.39964609728124256,16.74139849865962,4.2836018743694864e-5,0.0076016934849922,t1-15HF.t0-UF
nr4a3,50.11457330676276,2.079190001033903,0.44130243294480376,21.74083367991372,3.120773921116448e-6,0.0011254920141316738,t1-15HF.t0-UF
nfkbiaa,48.512106698969625,1.663089362455058,0.4311349431316715,14.628595966176846,1.3091295159573042e-4,0.015863893934644085,t1-15HF.t0-UF
tmem165,34.055530148534594,1.9303334923970916,0.5135633899478771,14.026786071760512,1.802249125512248e-4,0.018033350919721074,t1-15HF.t0-UF
fip1l1a,54.0889508560183,-2.0992238630618187,0.5608250614667514,13.409160010985211,2.503985187579099e-4,0.0231359953695325,t1-15HF.t0-UF
cyp2n13,73.1196670062588,1.4455318031729116,0.3825463137785223,14.030622769475627,1.7985757571191386e-4,0.018033350919721074,t1-15HF.t0-UF
armc2,90.52939830570449,-1.4871330162591534,0.4003638537572045,13.497905474362106,2.388298854175212e-4,0.022802711836166344,t1-15HF.t0-UF
cx28.9,65.17900789329111,1.730130981827863,0.3982418796330694,18.553224816858055,1.652254639797426e-5,0.004015697146290265,t1-15HF.t0-UF
cx32.3,50.47884302622706,1.4865851829971626,0.4372705031787947,11.418507071702528,7.271610311426648e-4,0.046722185794109146,t1-15HF.t0-UF
si:dkey-7c18.24,351.9661996743713,1.6525032163162052,0.4544800814632511,12.61803124005975,3.8204349871327975e-4,0.030508902254389056,t1-15HF.t0-UF
adgrg11,64.20506431634537,-4.953305286019685,0.7288541210320338,40.292293337588646,2.18669868004846e-10,3.492470177563112e-7,t1-15HF.t0-UF
fosab,58.450324902000105,2.462493337414027,0.5248228608875354,20.843397322437006,4.984074335820431e-6,0.0016224988134216508,t1-15HF.t0-UF
slc25a25a,144.32311771692252,3.3446333482074637,0.4878673559080217,41.6075992079117,1.1155879941663039e-10,2.4944547549558553e-7,t1-15HF.t0-UF
ampd1,72.53211836132907,-1.5428037038004812,0.39947166584172655,14.637929570447987,1.3026623101618503e-4,0.015863893934644085,t1-15HF.t0-UF
ela2l,972.7212841497969,-1.6316215094164137,0.46260644519091065,11.852136020072379,5.759524440292213e-4,0.03950397744936622,t1-15HF.t0-UF
slc26a6.1,58.773482502809266,2.242685137735359,0.4547746743122935,23.44273868192341,1.2868753578592717e-6,6.255333261246373e-4,t1-15HF.t0-UF
slc52a3,34.192580283631635,2.6548254140549177,0.6680730271519693,14.912992323571139,1.1258493899910841e-4,0.014636042069884093,t1-15HF.t0-UF
sorbs3,272.08126782668467,1.2815430195541961,0.34134358600439973,13.728393901925514,2.1123672261710714e-4,0.020716022446133842,t1-15HF.t0-UF
CT027598.2,63.69338897382259,-3.2040275014394552,0.6709927701530649,20.457382478952525,6.097390790342073e-6,0.0017939165535795889,t1-15HF.t0-UF
pla2g1b,199.02119474552762,-2.6297261825690197,0.6340212380407841,15.47230665210185,8.372295932415695e-5,0.012000290836462497,t1-15HF.t0-UF
sult1st1,28.800679090315384,1.9895171304338262,0.5248229831301702,14.251747526879548,1.5991225753561185e-4,0.017190567685078276,t1-15HF.t0-UF
si:dkey-32e23.4,90.5877269134298,1.8262039608234089,0.42124643697205066,18.08503097674822,2.1125573533456847e-5,0.004456300228378255,t1-15HF.t0-UF
actc1b,3411.149209695576,-1.6457394640658867,0.4159895665524128,14.880551766513278,1.1453777061996396e-4,0.014668072421812908,t1-15HF.t0-UF
adgrf3a,48.336831918635546,-2.4171229609632756,0.4905691327119954,22.940071637613947,1.6713118712080056e-6,7.785527800043959e-4,t1-15HF.t0-UF
nfkbiab,121.0560004016151,1.3499809897143138,0.3528613890821175,14.30923679281193,1.5510194787222897e-4,0.016891370706149145,t1-15HF.t0-UF
sdsl,44.225512069767326,1.9929832514703019,0.4886666982824907,16.21747342305416,5.647083810224549e-5,0.008770507676742315,t1-15HF.t0-UF
gch1,121.6427614711984,1.8632910275220043,0.48397664329826756,14.121914885424566,1.7133599318209527e-4,0.017807640470760618,t1-15HF.t0-UF
papss2a,322.3448072230577,1.6301342269180483,0.4509994857053926,12.471519632684249,4.1320380478062003e-4,0.0316412228592283,t1-15HF.t0-UF
pabpc4,85.38386885702425,-1.5442138659987457,0.43468390813633756,12.288731603426662,4.557013342317927e-4,0.03308273322539897,t1-15HF.t0-UF
si:dkey-221l4.10,35.80012754874099,1.9844821445435412,0.5092482034140301,14.865501294084567,1.154553106546991e-4,0.014668072421812908,t1-15HF.t0-UF
apoba,109.86424299271434,1.353248485947088,0.3749085679041576,12.738255659330505,3.5825166183107987e-4,0.030004904415540084,t1-15HF.t0-UF
fosl2,142.89170333537632,1.5621155237271582,0.35260246534798956,18.983313606477992,1.3186662486303146e-5,0.003428532246438818,t1-15HF.t0-UF
atp6v1c2,17.95773597604286,-1.995263363461626,0.5631247266215849,12.56341622054805,3.933719824275868e-4,0.031190771372627095,t1-15HF.t0-UF
odc1,27.515615845232766,2.6432909413416166,0.5628348407438165,22.33862267663452,2.2856313893046956e-6,9.464207012009814e-4,t1-15HF.t0-UF
dhrs13l1,110.98062951358736,1.5041195023534213,0.4015081666661802,13.676540377437071,2.1715029833389583e-4,0.02111078552498222,t1-15HF.t0-UF
gpr174,17.55319265442968,-2.1126531898834373,0.6132959737475577,11.714174671377116,6.202581436103022e-4,0.041523868536306456,t1-15HF.t0-UF
stard14,91.84479855381774,1.8602639462865518,0.47805991032818024,14.533303507329535,1.3770358022769015e-4,0.016205537125742905,t1-15HF.t0-UF
