"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"11164","ENSDARG00000060510",2052.13468041745,-0.00239566787223417,0.102211133608666,0.000549288604759113,0.981301765639797,0.998145394376049,"cul4b"
"11165","ENSDARG00000060512",237.977905763743,0.161750329015915,0.739759702769185,0.0468212055794766,0.82868993163085,0.985340161303557,"KBTBD3"
"11166","ENSDARG00000060515",1366.14165836156,-0.148794135604493,0.141730595441964,1.10093484698208,0.294061035992814,0.879645162910143,"zdhhc9"
"11167","ENSDARG00000060518",37.5982419874662,0.944955274734586,0.849610746636705,1.20673989237991,0.271978740312205,NA,"pcsk5b"
"11168","ENSDARG00000060521",112.677121103239,0.408234625656275,0.398592338824784,1.04497729192899,0.306666704239871,0.883016625462382,"RBM27"
"11169","ENSDARG00000060522",45.5146763179454,1.5521082706054,0.717380342590698,4.22957927807305,0.0397252865696434,NA,"rfk"
"11170","ENSDARG00000060526",10.4642260444492,1.02219784324473,1.74673899023814,0.332721674303428,NA,NA,"bmp3"
"11171","ENSDARG00000060529",26.4866402883455,0.678817702032679,0.985365979841593,0.453798064304294,0.500536810815171,NA,"nkx6.3"
"11172","ENSDARG00000060532",110.366991807684,-0.0303983867162717,0.452043491249993,0.00451599913276368,0.946421542551164,0.995172567891987,"ADAM22"
"11173","ENSDARG00000060534",23.638543710145,-0.487891212983703,1.01820608670044,0.225716062840121,0.634718659221933,NA,"SGPP1"
"11174","ENSDARG00000060537",113.601676783093,0.51937372370658,0.574794270172482,0.790368978706027,0.373988577767108,0.898194357534411,"ATAD2B"
"11175","ENSDARG00000060539",30.0193610969239,-0.528084005592486,0.807455655547613,0.419248226394359,0.517312403202139,NA,"ENSDARG00000060539"
"11176","ENSDARG00000060542",1109.72085605114,0.0297706415948363,0.124685673758695,0.0569838388903463,0.811328228962065,0.983484217432972,"lgr4"
"11177","ENSDARG00000060549",34.9913577780038,0.34349082217435,0.769315645280298,0.198794572770296,0.655695596457754,NA,"ECEL1"
"11178","ENSDARG00000060551",15.5210210177901,-3.13637521158033,1.36472548237929,2.54994006655831,0.110298439255271,NA,"RPS6KA5"
"11179","ENSDARG00000060554",475.695214184926,0.016111359345098,0.182960592541277,0.00772976426853234,0.929940993304617,0.993995354272662,"mmut"
"11180","ENSDARG00000060559",216.676828485152,0.27658878841135,0.308115707513319,0.785175625295125,0.375562908703637,0.899702296797988,"DIS3"
"11181","ENSDARG00000060564",27.154774074281,1.8777468859055,1.0065534896731,1.79903448048481,0.179829265321296,NA,"slc25a21"
"11182","ENSDARG00000060566",265.172423032732,0.219117561196009,0.30677880673828,0.508126278539066,0.475951102636628,0.934355937935922,"CLUH"
"11183","ENSDARG00000060569",390.186894244593,0.47745747084411,0.206116486066453,5.30433725900053,0.0212723911976267,0.498890846412043,"tmem229b"
"11184","ENSDARG00000060578",303.712430434614,0.0912823548491389,0.245039753910288,0.137484723630166,0.71079445283142,0.976614173327719,"ENSDARG00000060578"
"11185","ENSDARG00000060580",319.139388010645,-0.302835948328361,0.28802548347499,1.10330369088368,0.29354222378455,0.879570150359895,"tasp1"
"11186","ENSDARG00000060584",19.3550309780386,-1.29277644448013,1.20391687587605,1.07141621214357,0.300625776029153,NA,"ENSDARG00000060584"
"11187","ENSDARG00000060586",1500.1040618139,-0.0475641780831347,0.148695905399209,0.101854657005191,0.749615223723473,0.980905974587676,"ctdspl2b"
"11188","ENSDARG00000060594",910.951108562533,-0.136328352101433,0.162473493646681,0.703739134375326,0.401530135990847,0.906764962018912,"hadhab"
"11189","ENSDARG00000060596",941.580695819976,-0.328758926606001,0.145593299965538,5.08626881901762,0.024116024245691,0.527361514322446,"prkaa1"
"11190","ENSDARG00000060597",48.0988079661025,0.247784705442596,0.555802094911581,0.198421206211862,0.655998232141237,NA,"zgc:158659"
"11191","ENSDARG00000060600",179.844511217331,0.494904545529863,0.278087867620681,3.1034001682618,0.0781289569635305,0.677023712216986,"CAPN15"
"11192","ENSDARG00000060601",858.393141733529,-0.0368038806736582,0.161002364105744,0.0517826817480511,0.819989808862396,0.98503265343355,"rgs7bpa"
